startingAirport,destinationAirport,baseFare,totalFare,seatsRemaining,segmentsAirlineName,segmentsDurationInSeconds,segmentsDistance
LAX,SFO,217.67,248.6,1,American Airlines,5220,339
LAX,SFO,217.67,248.6,7,JetBlue Airways,5400,339
LAX,SFO,236.28,268.6,7,Alaska Airlines,4980,339
LAX,SFO,264.19,298.6,1,United,5580,351
LAX,SFO,292.09,328.6,1,Delta,4440,339
LAX,SFO,311.07,349,7,Alaska Airlines,4980,339
LAX,SFO,311.07,349,5,Alaska Airlines,4980,339
LAX,SFO,311.07,349,5,Alaska Airlines,5040,339
LAX,SFO,320,358.6,2,United,5100,351
LAX,SFO,320,358.6,3,United,5580,351
LAX,SFO,362.22,403.99,4,Frontier Airlines,4980,351
LAX,SFO,394.42,438.6,8,Delta,4440,339
LGA,ATL,171.16,198.6,5,Delta,9000,762
LGA,ATL,171.16,198.6,1,American Airlines,9120,762
LGA,ATL,171.16,198.6,1,JetBlue Airways,9120,762
LGA,ATL,171.16,198.6,7,American Airlines,9120,762
LGA,ATL,171.16,198.6,7,JetBlue Airways,9120,762
LGA,ATL,171.16,198.6,3,JetBlue Airways,9300,762
LGA,ATL,171.16,198.6,3,American Airlines,9300,762
LGA,ATL,171.16,198.6,3,Delta,9540,762
LGA,ATL,171.16,198.6,7,American Airlines,9900,762
LGA,ATL,171.16,198.6,7,JetBlue Airways,9900,762
LGA,ATL,213.95,244.6,1,Delta,8880,762
LGA,ATL,213.95,244.6,3,Delta,9060,762
LGA,ATL,213.95,244.6,3,Delta,9180,762
LGA,ATL,213.95,244.6,3,Delta,9300,762
LGA,ATL,213.95,244.6,9,Delta,9360,762
LGA,ATL,213.95,244.6,8,Delta,9480,762
LGA,ATL,213.95,244.6,8,Delta,9540,762
LGA,ATL,213.95,244.6,2,Delta,9600,762
LGA,ATL,227.91,259.6,4,American Airlines,9480,762
LGA,ATL,227.91,259.6,4,JetBlue Airways,9480,762
LGA,ATL,254.88,288.6,1,Delta,8700,762
LGA,ATL,254.88,288.6,5,Delta,9660,762
LGA,ATL,310.7,348.6,9,Delta,8820,762
LGA,ATL,310.7,348.6,9,Delta,8940,762
LGA,ATL,320.36,358.99,4,Frontier Airlines,9240,762
LGA,BOS,82.79,103.6,7,JetBlue Airways,4500,185
LGA,BOS,82.79,103.6,7,JetBlue Airways,4920,185
LGA,BOS,82.79,103.6,7,JetBlue Airways,4980,185
LGA,BOS,82.79,103.6,7,JetBlue Airways,5100,185
LGA,BOS,82.79,103.6,7,JetBlue Airways,5160,185
LGA,BOS,82.79,103.6,7,JetBlue Airways,5160,185
LGA,BOS,82.79,103.6,7,JetBlue Airways,5220,185
LGA,BOS,82.79,103.6,7,JetBlue Airways,5280,185
LGA,BOS,82.79,103.6,7,JetBlue Airways,5400,185
LGA,BOS,106.05,128.6,9,Delta,4200,185
LGA,BOS,106.05,128.6,4,American Airlines,4500,185
LGA,BOS,106.05,128.6,9,Delta,4740,185
LGA,BOS,106.05,128.6,9,Delta,4860,185
LGA,BOS,106.05,128.6,2,American Airlines,4920,185
LGA,BOS,106.05,128.6,3,American Airlines,4980,185
LGA,BOS,106.05,128.6,7,American Airlines,5100,185
LGA,BOS,106.05,128.6,7,American Airlines,5160,185
LGA,BOS,106.05,128.6,6,Delta,5160,185
LGA,BOS,106.05,128.6,4,American Airlines,5160,185
LGA,BOS,106.05,128.6,1,American Airlines,5220,185
LGA,BOS,106.05,128.6,5,American Airlines,5280,185
LGA,BOS,106.05,128.6,1,American Airlines,5400,185
LGA,BOS,106.05,128.6,7,Delta,5460,185
LGA,BOS,110.7,133.6,7,JetBlue Airways,4080,185
LGA,BOS,110.7,133.6,7,JetBlue Airways,4800,185
LGA,BOS,110.7,133.6,7,JetBlue Airways,5220,185
LGA,BOS,133.95,158.6,2,American Airlines,4080,185
LGA,BOS,133.95,158.6,7,American Airlines,4800,185
LGA,BOS,133.95,158.6,7,American Airlines,5220,185
LGA,CLT,357.21,398.6,3,American Airlines,7200,545
LGA,CLT,357.21,398.6,3,JetBlue Airways,7200,545
LGA,CLT,357.21,398.6,7,JetBlue Airways,7440,545
LGA,CLT,357.21,398.6,1,JetBlue Airways,7440,545
LGA,CLT,357.21,398.6,1,American Airlines,7440,545
LGA,CLT,357.21,398.6,7,American Airlines,7440,545
LGA,CLT,357.21,398.6,7,JetBlue Airways,7440,545
LGA,CLT,357.21,398.6,7,American Airlines,7440,545
LGA,CLT,357.21,398.6,5,American Airlines,7560,545
LGA,CLT,357.21,398.6,5,JetBlue Airways,7560,545
LGA,CLT,357.21,398.6,2,JetBlue Airways,7620,545
LGA,CLT,357.21,398.6,2,American Airlines,7620,545
LGA,CLT,357.21,398.6,9,Delta,7680,545
LGA,CLT,357.21,398.6,9,Delta,7740,545
LGA,CLT,357.21,398.6,7,American Airlines,7800,545
LGA,CLT,357.21,398.6,7,JetBlue Airways,7800,545
LGA,CLT,357.21,398.6,4,American Airlines,7860,545
LGA,CLT,357.21,398.6,4,JetBlue Airways,7860,545
LGA,CLT,357.21,398.6,7,American Airlines,7920,545
LGA,CLT,357.21,398.6,7,JetBlue Airways,7920,545
LGA,CLT,357.21,398.6,7,American Airlines,7980,545
LGA,CLT,357.21,398.6,7,JetBlue Airways,7980,545
LGA,CLT,357.21,398.6,9,Delta,7980,545
LGA,CLT,357.21,398.6,9,Delta,8100,545
LGA,CLT,357.21,398.6,9,Delta,8100,545
LGA,CLT,357.21,398.6,9,Delta,8160,545
LGA,CLT,357.21,398.6,9,Delta,8400,545
LGA,DEN,180.47,208.61,7,JetBlue Airways,15540,1621
LGA,DEN,180.47,208.61,7,JetBlue Airways,16320,1621
LGA,DEN,180.47,208.61,4,United,16440,1621
LGA,DEN,180.47,208.61,1,United,16440,1621
LGA,DEN,208.37,238.6,2,American Airlines,15540,1621
LGA,DEN,208.37,238.6,1,American Airlines,16320,1621
LGA,DEN,226.98,258.6,1,Delta,16440,1621
LGA,DEN,236.28,268.6,1,United,16020,1621
LGA,DEN,236.28,268.6,1,United,16440,1621
LGA,DEN,236.28,268.6,7,United,16500,1621
LGA,DEN,236.28,268.6,1,United,16560,1621
LGA,DEN,268.84,303.6,2,United,16500,1621
LGA,DFW,157.21,183.6,7,JetBlue Airways,14460,1380
LGA,DFW,157.21,183.6,7,American Airlines,14460,1380
LGA,DFW,157.21,183.6,3,JetBlue Airways,14580,1380
LGA,DFW,157.21,183.6,3,American Airlines,14580,1380
LGA,DFW,157.21,183.6,1,American Airlines,15120,1380
LGA,DFW,157.21,183.6,1,JetBlue Airways,15120,1380
LGA,DFW,180.47,208.61,2,JetBlue Airways,14880,1380
LGA,DFW,180.47,208.61,2,American Airlines,14880,1380
LGA,DFW,226.98,258.6,9,Delta,14400,1380
LGA,DFW,226.98,258.6,3,American Airlines,14520,1380
LGA,DFW,226.98,258.6,3,JetBlue Airways,14520,1380
LGA,DFW,226.98,258.6,5,American Airlines,14580,1380
LGA,DFW,226.98,258.6,5,JetBlue Airways,14580,1380
LGA,DFW,226.98,258.6,1,American Airlines,14760,1380
LGA,DFW,226.98,258.6,1,JetBlue Airways,14760,1380
LGA,DFW,226.98,258.6,2,JetBlue Airways,14820,1380
LGA,DFW,226.98,258.6,1,JetBlue Airways,14820,1380
LGA,DFW,226.98,258.6,1,American Airlines,14820,1380
LGA,DFW,226.98,258.6,2,American Airlines,14820,1380
LGA,DFW,226.98,258.6,3,JetBlue Airways,14880,1380
LGA,DFW,226.98,258.6,3,American Airlines,14880,1380
LGA,DFW,226.98,258.6,3,American Airlines,14940,1380
LGA,DFW,226.98,258.6,3,JetBlue Airways,14940,1380
LGA,DFW,226.98,258.6,3,JetBlue Airways,14940,1380
LGA,DFW,226.98,258.6,3,American Airlines,14940,1380
LGA,DFW,310.7,348.6,2,Delta,15000,1380
LGA,DFW,387.91,431.6,7,JetBlue Airways,14880,1380
LGA,DFW,387.91,431.6,7,American Airlines,14880,1380
LGA,DFW,394.42,438.6,4,Delta,14640,1380
LGA,DFW,394.42,438.6,3,Delta,15000,1380
LGA,DTW,217.67,248.6,9,Delta,6660,485
LGA,DTW,217.67,248.6,9,Delta,7200,485
LGA,DTW,217.67,248.6,7,Delta,7320,485
LGA,DTW,217.67,248.6,1,JetBlue Airways,7380,485
LGA,DTW,217.67,248.6,1,American Airlines,7380,485
LGA,DTW,217.67,248.6,8,Delta,7560,485
LGA,DTW,217.67,248.6,9,Delta,7620,485
LGA,DTW,217.67,248.6,7,American Airlines,7800,485
LGA,DTW,217.67,248.6,7,JetBlue Airways,7800,485
LGA,DTW,227.91,259.6,1,American Airlines,7620,485
LGA,DTW,227.91,259.6,1,JetBlue Airways,7620,485
LGA,DTW,292.09,328.6,1,JetBlue Airways,7440,485
LGA,DTW,292.09,328.6,1,American Airlines,7440,485
LGA,DTW,357.21,398.6,9,Delta,7740,485
LGA,DTW,376.74,419.6,2,JetBlue Airways,6840,485
LGA,DTW,376.74,419.6,2,American Airlines,6840,485
LGA,IAD,245.58,278.6,1,United,4980,221
LGA,IAD,245.58,278.6,8,United,5100,221
LGA,IAD,245.58,278.6,1,United,5100,221
LGA,IAD,245.58,278.6,7,United,5100,221
LGA,IAD,245.58,278.6,1,United,5400,221
LGA,IAD,245.58,278.6,5,United,5400,221
LGA,IAD,245.58,278.6,1,United,5700,221
LGA,IAD,245.58,278.6,1,United,5700,221
LGA,IAD,320,358.6,1,United,5400,221
LGA,MIA,273.49,308.6,6,Delta,11220,1104
LGA,MIA,273.49,308.6,5,JetBlue Airways,11940,1104
LGA,MIA,273.49,308.6,5,American Airlines,11940,1104
LGA,MIA,273.49,308.6,7,American Airlines,12060,1104
LGA,MIA,273.49,308.6,7,JetBlue Airways,12060,1104
LGA,MIA,320.36,358.99,4,Frontier Airlines,10980,1104
LGA,MIA,329.3,368.6,8,Delta,11520,1104
LGA,MIA,332.09,371.6,1,JetBlue Airways,12000,1104
LGA,MIA,332.09,371.6,1,American Airlines,12000,1104
LGA,MIA,332.09,371.6,1,American Airlines,12060,1104
LGA,MIA,332.09,371.6,1,JetBlue Airways,12060,1104
LGA,MIA,413.02,458.6,3,American Airlines,11520,1104
LGA,MIA,413.02,458.6,3,JetBlue Airways,11520,1104
LGA,MIA,413.02,458.6,1,Delta,11520,1104
LGA,MIA,822.33,898.61,9,Delta,10740,1104
LGA,ORD,141.4,166.61,7,American Airlines,9660,720
LGA,ORD,141.4,166.61,7,JetBlue Airways,9660,720
LGA,ORD,141.4,166.61,7,JetBlue Airways,9660,720
LGA,ORD,141.4,166.61,7,American Airlines,9660,720
LGA,ORD,141.4,166.61,6,United,9780,720
LGA,ORD,141.4,166.61,9,United,9840,720
LGA,ORD,141.4,166.61,7,American Airlines,9840,720
LGA,ORD,141.4,166.61,1,United,9840,720
LGA,ORD,141.4,166.61,7,JetBlue Airways,9840,720
LGA,ORD,141.4,166.61,5,American Airlines,9900,720
LGA,ORD,141.4,166.61,5,JetBlue Airways,9900,720
LGA,ORD,141.4,166.61,2,United,10260,720
LGA,ORD,141.4,166.61,2,Delta,10740,720
LGA,ORD,141.4,166.61,2,United,11040,720
LGA,ORD,160.93,187.6,2,United,9300,720
LGA,ORD,160.93,187.6,1,United,9840,720
LGA,ORD,169.3,196.6,7,American Airlines,9420,720
LGA,ORD,169.3,196.6,7,JetBlue Airways,9420,720
LGA,ORD,169.3,196.6,6,JetBlue Airways,9780,720
LGA,ORD,169.3,196.6,6,American Airlines,9780,720
LGA,ORD,169.3,196.6,1,JetBlue Airways,9900,720
LGA,ORD,169.3,196.6,1,American Airlines,9900,720
LGA,ORD,169.3,196.6,1,American Airlines,10020,720
LGA,ORD,169.3,196.6,1,JetBlue Airways,10020,720
LGA,ORD,199.07,228.6,3,United,9780,720
LGA,ORD,199.07,228.6,1,United,9840,720
LGA,ORD,199.07,228.6,4,United,9840,720
LGA,ORD,199.07,228.6,1,United,10800,720
LGA,ORD,217.67,248.6,9,Delta,9780,720
LGA,ORD,217.67,248.6,7,Delta,9960,720
LGA,ORD,217.67,248.6,1,Delta,9960,720
LGA,ORD,217.67,248.6,5,Delta,10380,720
LGA,ORD,217.67,248.6,7,Delta,10500,720
LGA,ORD,217.67,248.6,6,Delta,10560,720
LGA,ORD,217.67,248.6,8,Delta,10620,720
LGA,ORD,226.98,258.6,1,United,9300,720
LGA,ORD,226.98,258.6,5,JetBlue Airways,9720,720
LGA,ORD,226.98,258.6,5,American Airlines,9720,720
LGA,ORD,226.98,258.6,7,JetBlue Airways,9780,720
LGA,ORD,226.98,258.6,7,American Airlines,9780,720
LGA,ORD,226.98,258.6,3,JetBlue Airways,9840,720
LGA,ORD,226.98,258.6,3,American Airlines,9840,720
LGA,ORD,226.98,258.6,6,American Airlines,10020,720
LGA,ORD,226.98,258.6,6,JetBlue Airways,10020,720
LGA,ORD,226.98,258.6,7,American Airlines,10200,720
LGA,ORD,226.98,258.6,7,JetBlue Airways,10200,720
LGA,ORD,292.09,328.6,2,JetBlue Airways,9660,720
LGA,ORD,292.09,328.6,2,American Airlines,9660,720
LGA,ORD,292.09,328.6,7,American Airlines,9960,720
LGA,ORD,292.09,328.6,7,JetBlue Airways,9960,720
MIA,ATL,152.56,178.6,6,Delta,7020,596
MIA,ATL,152.56,178.6,9,Delta,7080,596
MIA,ATL,152.56,178.6,1,Delta,7080,596
MIA,ATL,152.56,178.6,6,Delta,7200,596
MIA,ATL,152.56,178.6,7,Delta,7320,596
MIA,ATL,152.56,178.6,5,American Airlines,7380,596
MIA,ATL,152.56,178.6,2,Delta,7380,596
MIA,ATL,152.56,178.6,7,American Airlines,8160,596
MIA,ATL,171.16,198.6,3,American Airlines,6660,596
MIA,ATL,171.16,198.6,3,American Airlines,7080,596
MIA,ATL,171.16,198.6,3,American Airlines,7440,596
MIA,ATL,213.95,244.6,2,American Airlines,7500,596
MIA,ATL,217.67,248.6,5,Delta,7140,596
MIA,ATL,292.09,328.6,2,Delta,6960,596
MIA,ATL,292.09,328.6,7,Delta,7080,596
MIA,BOS,138.6,163.6,7,JetBlue Airways,11820,1260
MIA,BOS,138.6,163.6,7,JetBlue Airways,11820,1260
MIA,BOS,138.6,163.6,7,American Airlines,11820,1260
MIA,BOS,138.6,163.6,2,American Airlines,12060,1260
MIA,BOS,138.6,163.6,7,JetBlue Airways,12060,1260
MIA,BOS,138.6,163.6,2,JetBlue Airways,12060,1260
MIA,BOS,138.6,163.6,7,American Airlines,12060,1260
MIA,BOS,138.6,163.6,7,American Airlines,12120,1260
MIA,BOS,138.6,163.6,7,JetBlue Airways,12120,1260
MIA,BOS,138.6,163.6,7,JetBlue Airways,12300,1260
MIA,BOS,138.6,163.6,7,American Airlines,12300,1260
MIA,BOS,166.51,193.6,4,JetBlue Airways,11820,1260
MIA,BOS,166.51,193.6,4,American Airlines,11820,1260
MIA,BOS,166.51,193.6,6,American Airlines,12360,1260
MIA,BOS,166.51,193.6,6,JetBlue Airways,12360,1260
MIA,BOS,166.51,193.6,7,JetBlue Airways,12540,1260
MIA,BOS,166.51,193.6,7,American Airlines,12540,1260
MIA,BOS,208.37,238.6,3,Delta,11700,1260
MIA,CLT,479.07,529.6,5,American Airlines,7680,652
MIA,CLT,479.07,529.6,3,American Airlines,7980,652
MIA,CLT,572.09,629.6,1,American Airlines,7920,652
MIA,CLT,1067.91,1162.6,3,American Airlines,7620,652
MIA,DEN,269.19,303.98,4,Frontier Airlines,16560,1716
MIA,DEN,322.79,361.6,9,United,15600,1716
MIA,DEN,322.79,361.6,2,American Airlines,16260,1716
MIA,DEN,322.79,361.6,7,American Airlines,16380,1716
MIA,DFW,178.96,206.98,4,Frontier Airlines,12660,1115
MIA,DFW,262.33,296.61,7,American Airlines,11400,1115
MIA,DFW,262.33,296.61,7,American Airlines,12000,1115
MIA,DFW,262.33,296.61,7,American Airlines,12120,1115
MIA,DFW,262.33,296.61,7,American Airlines,12120,1115
MIA,DFW,262.33,296.61,3,American Airlines,12180,1115
MIA,DFW,262.33,296.61,7,American Airlines,12300,1115
MIA,DFW,262.33,296.61,7,American Airlines,12780,1115
MIA,DFW,404.65,449.6,2,American Airlines,12060,1115
MIA,DFW,404.65,449.6,5,American Airlines,12360,1115
MIA,DFW,404.65,449.6,2,American Airlines,12360,1115
MIA,DTW,262.33,296.61,7,American Airlines,11520,1153
MIA,DTW,262.33,296.61,2,American Airlines,12000,1153
MIA,DTW,338.6,378.6,1,Delta,10620,1153
MIA,DTW,338.6,378.6,4,Delta,10920,1153
MIA,EWR,147.91,173.6,7,JetBlue Airways,10500,1104
MIA,EWR,147.91,173.6,7,American Airlines,10680,1104
MIA,EWR,147.91,173.6,7,JetBlue Airways,10680,1104
MIA,EWR,147.91,173.6,1,JetBlue Airways,10920,1104
MIA,EWR,147.91,173.6,1,American Airlines,10920,1104
MIA,EWR,147.91,173.6,7,JetBlue Airways,10980,1104
MIA,EWR,157.21,183.6,7,United,10980,1104
MIA,EWR,157.21,183.6,2,United,11160,1104
MIA,EWR,157.21,183.6,2,United,11160,1104
MIA,EWR,175.81,203.6,7,American Airlines,11040,1104
MIA,EWR,175.81,203.6,7,JetBlue Airways,11040,1104
MIA,EWR,217.67,248.6,9,United,10920,1104
MIA,EWR,217.67,248.6,9,United,10980,1104
MIA,EWR,217.67,248.6,4,JetBlue Airways,11160,1104
MIA,EWR,217.67,248.6,4,American Airlines,11160,1104
MIA,EWR,217.67,248.6,9,United,11280,1104
MIA,EWR,301.4,338.61,2,United,11220,1104
MIA,IAD,310.7,348.6,2,United,8880,923
MIA,IAD,375.81,418.6,2,United,8820,923
MIA,JFK,172.09,199.6,7,JetBlue Airways,10320,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,10320,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,10440,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,10500,1104
MIA,JFK,172.09,199.6,7,American Airlines,10500,1104
MIA,JFK,172.09,199.6,9,Delta,10800,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,10860,1104
MIA,JFK,172.09,199.6,7,American Airlines,10860,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,10920,1104
MIA,JFK,172.09,199.6,7,American Airlines,10980,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,10980,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,10980,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,11280,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,11280,1104
MIA,JFK,172.09,199.6,7,American Airlines,11280,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,11280,1104
MIA,JFK,172.09,199.6,7,American Airlines,11280,1104
MIA,JFK,172.09,199.6,7,American Airlines,11280,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,11340,1104
MIA,JFK,172.09,199.6,7,American Airlines,11340,1104
MIA,JFK,172.09,199.6,3,Delta,11340,1104
MIA,JFK,172.09,199.6,7,Delta,11520,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,11520,1104
MIA,JFK,172.09,199.6,7,American Airlines,11520,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,12540,1104
MIA,JFK,172.09,199.6,7,American Airlines,12540,1104
MIA,JFK,213.95,244.6,5,American Airlines,12000,1104
MIA,JFK,213.95,244.6,5,JetBlue Airways,12000,1104
MIA,JFK,245.58,278.6,4,Delta,11160,1104
MIA,LAX,157.21,183.6,7,JetBlue Airways,21060,2339
MIA,LAX,222.33,253.61,5,American Airlines,20340,2339
MIA,LAX,222.33,253.61,7,American Airlines,21120,2339
MIA,LAX,222.33,253.61,1,American Airlines,21300,2339
MIA,LAX,222.33,253.61,1,American Airlines,21360,2339
MIA,LAX,222.33,253.61,3,American Airlines,21960,2339
MIA,LAX,278.14,313.6,7,JetBlue Airways,20700,2339
MIA,LAX,296.74,333.6,4,American Airlines,21360,2339
MIA,LAX,361.86,403.6,3,American Airlines,21480,2339
MIA,LAX,445.58,493.6,6,American Airlines,21540,2339
MIA,LGA,143.61,168.98,4,Frontier Airlines,10860,1104
MIA,LGA,172.09,199.6,3,JetBlue Airways,10680,1104
MIA,LGA,172.09,199.6,3,American Airlines,10680,1104
MIA,LGA,172.09,199.6,7,Delta,10680,1104
MIA,LGA,172.09,199.6,2,American Airlines,10680,1104
MIA,LGA,172.09,199.6,7,American Airlines,10740,1104
MIA,LGA,172.09,199.6,7,JetBlue Airways,10740,1104
MIA,LGA,172.09,199.6,7,JetBlue Airways,10740,1104
MIA,LGA,172.09,199.6,7,American Airlines,10740,1104
MIA,LGA,172.09,199.6,7,JetBlue Airways,10860,1104
MIA,LGA,172.09,199.6,7,American Airlines,10860,1104
MIA,LGA,172.09,199.6,7,American Airlines,11040,1104
MIA,LGA,172.09,199.6,7,JetBlue Airways,11040,1104
MIA,LGA,172.09,199.6,2,Delta,11160,1104
MIA,LGA,172.09,199.6,3,JetBlue Airways,11400,1104
MIA,LGA,172.09,199.6,3,American Airlines,11400,1104
MIA,LGA,172.09,199.6,7,American Airlines,11580,1104
MIA,LGA,172.09,199.6,7,JetBlue Airways,11580,1104
MIA,LGA,213.95,244.6,1,JetBlue Airways,10560,1104
MIA,LGA,213.95,244.6,6,JetBlue Airways,10560,1104
MIA,LGA,213.95,244.6,1,American Airlines,10560,1104
MIA,LGA,213.95,244.6,6,American Airlines,10560,1104
MIA,LGA,245.58,278.6,4,Delta,10740,1104
MIA,LGA,245.58,278.6,2,Delta,10920,1104
MIA,ORD,262.33,296.61,9,United,12180,1192
MIA,ORD,262.33,296.61,2,United,12480,1192
MIA,ORD,262.33,296.61,9,United,12540,1192
MIA,ORD,301.4,338.61,2,American Airlines,12420,1192
MIA,ORD,301.4,338.61,7,American Airlines,13140,1192
MIA,ORD,301.4,338.61,2,American Airlines,13140,1192
MIA,ORD,357.21,398.6,2,American Airlines,12360,1192
MIA,ORD,357.21,398.6,1,American Airlines,12720,1192
MIA,ORD,515.35,568.6,2,American Airlines,12420,1192
MIA,PHL,287.44,323.6,7,American Airlines,10140,1016
MIA,PHL,362.22,403.99,4,Frontier Airlines,10380,1016
MIA,PHL,380.47,423.61,7,American Airlines,11040,1016
MIA,PHL,498.6,550.6,2,American Airlines,10200,1016
MIA,PHL,731.16,800.6,3,American Airlines,10080,1016
MIA,PHL,731.16,800.6,3,American Airlines,10320,1016
MIA,PHL,1203.72,1308.6,1,American Airlines,10920,1016
MIA,SFO,268.84,303.6,1,American Airlines,22800,2582
MIA,SFO,268.84,303.6,5,United,22860,2582
MIA,SFO,268.84,303.6,7,American Airlines,23400,2582
MIA,SFO,346.98,387.6,6,American Airlines,23400,2582
OAK,DEN,101.75,123.98,4,Frontier Airlines,8820,943
OAK,LAX,143.26,168.61,2,Delta,4920,338
OAK,LAX,143.26,168.61,9,Delta,5100,338
OAK,LAX,217.67,248.6,2,Delta,5100,338
ORD,ATL,117.21,140.6,9,United,7440,600
ORD,ATL,208.37,238.6,1,United,7260,600
ORD,ATL,208.37,238.6,1,United,7560,600
ORD,ATL,227.91,259.6,4,American Airlines,7200,600
ORD,ATL,227.91,259.6,6,American Airlines,7500,600
ORD,ATL,245.58,278.6,1,United,7020,600
ORD,ATL,292.09,328.6,4,American Airlines,6900,600
ORD,BOS,63.26,82.61,9,United,8100,862
ORD,BOS,63.26,82.61,2,United,8400,862
ORD,BOS,63.26,82.61,7,JetBlue Airways,8580,862
ORD,BOS,63.26,82.61,9,United,8640,862
ORD,BOS,63.26,82.61,9,United,8760,862
ORD,BOS,63.26,82.61,5,United,8880,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,7920,862
ORD,BOS,77.21,97.6,7,American Airlines,7920,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8280,862
ORD,BOS,77.21,97.6,3,JetBlue Airways,8280,862
ORD,BOS,77.21,97.6,3,American Airlines,8280,862
ORD,BOS,77.21,97.6,7,American Airlines,8280,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8340,862
ORD,BOS,77.21,97.6,7,American Airlines,8340,862
ORD,BOS,77.21,97.6,7,American Airlines,8460,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8460,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8640,862
ORD,BOS,77.21,97.6,7,American Airlines,8640,862
ORD,BOS,77.21,97.6,2,JetBlue Airways,8640,862
ORD,BOS,77.21,97.6,2,American Airlines,8640,862
ORD,BOS,77.21,97.6,2,JetBlue Airways,8700,862
ORD,BOS,77.21,97.6,2,American Airlines,8700,862
ORD,BOS,96.74,118.6,7,American Airlines,8340,862
ORD,BOS,96.74,118.6,7,JetBlue Airways,8340,862
ORD,BOS,96.74,118.6,7,American Airlines,8520,862
ORD,BOS,96.74,118.6,7,JetBlue Airways,8520,862
ORD,BOS,106.51,129.1,7,American Airlines,8580,862
ORD,CLT,174.88,202.6,3,American Airlines,6960,592
ORD,CLT,174.88,202.6,7,American Airlines,7320,592
ORD,CLT,174.88,202.6,5,American Airlines,7560,592
ORD,CLT,186.98,215.6,1,American Airlines,6960,592
ORD,CLT,236.28,268.6,1,United,7800,592
ORD,CLT,236.28,268.6,1,United,7920,592
ORD,CLT,246.51,279.6,5,American Airlines,6900,592
ORD,CLT,246.51,279.6,4,American Airlines,7080,592
ORD,CLT,292.09,328.6,1,United,7920,592
ORD,CLT,333.95,373.6,5,American Airlines,7080,592
ORD,DEN,213.95,244.6,3,American Airlines,9480,903
ORD,DEN,213.95,244.6,9,United,9540,903
ORD,DEN,213.95,244.6,7,American Airlines,9600,903
ORD,DEN,213.95,244.6,4,United,9660,903
ORD,DEN,213.95,244.6,1,American Airlines,9660,903
ORD,DEN,213.95,244.6,6,United,9720,903
ORD,DEN,213.95,244.6,9,United,9900,903
ORD,DEN,213.95,244.6,9,United,9900,903
ORD,DEN,213.95,244.6,9,United,9900,903
ORD,DEN,213.95,244.6,9,United,9960,903
ORD,DEN,264.19,298.6,1,United,9180,903
ORD,DEN,366.51,408.6,1,United,9480,903
ORD,DFW,213.95,244.6,7,American Airlines,8940,799
ORD,DFW,213.95,244.6,1,American Airlines,9060,799
ORD,DFW,213.95,244.6,9,United,9420,799
ORD,DFW,213.95,244.6,1,United,10020,799
ORD,DFW,245.58,278.6,2,United,9120,799
ORD,DFW,245.58,278.6,3,United,9300,799
ORD,DFW,305.12,342.6,3,American Airlines,8940,799
ORD,DFW,305.12,342.6,7,American Airlines,9060,799
ORD,DFW,305.12,342.6,7,American Airlines,9120,799
ORD,DFW,305.12,342.6,1,American Airlines,9120,799
ORD,DFW,347.91,388.6,1,United,9120,799
ORD,DFW,422.33,468.61,3,American Airlines,9060,799
ORD,DFW,422.33,468.61,3,American Airlines,9120,799
ORD,DFW,422.33,468.61,7,American Airlines,9180,799
ORD,DFW,422.33,468.61,7,American Airlines,9240,799
ORD,DTW,155.35,181.6,8,Delta,4680,240
ORD,DTW,155.35,181.6,1,United,4860,240
ORD,DTW,155.35,181.6,3,Delta,4980,240
ORD,DTW,155.35,181.6,7,American Airlines,5100,240
ORD,DTW,155.35,181.6,8,United,5220,240
ORD,DTW,155.35,181.6,8,United,5220,240
ORD,DTW,155.35,181.6,5,American Airlines,5220,240
ORD,DTW,155.35,181.6,8,United,5220,240
ORD,DTW,155.35,181.6,9,United,5220,240
ORD,DTW,201.86,231.6,9,Delta,4680,240
ORD,DTW,201.86,231.6,9,Delta,4920,240
ORD,DTW,201.86,231.6,9,Delta,5100,240
ORD,DTW,226.98,258.6,3,American Airlines,5160,240
ORD,DTW,320,358.6,1,United,4980,240
ORD,EWR,141.4,166.61,7,American Airlines,7200,720
ORD,EWR,141.4,166.61,7,JetBlue Airways,7200,720
ORD,EWR,141.4,166.61,7,American Airlines,7260,720
ORD,EWR,141.4,166.61,7,American Airlines,7260,720
